subject,predicate,object,type,source_url,category,subcategory
Garden,go,towards,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
ones,meet,in,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
They,guard,Set,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,come,upon,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
your,has_item,shield,item,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
Covenant,harness,power,general,http://darksouls.wikidot.com/darkwraith,Covenants_The_Nine_Covenants,The Nine Covenants
Orb,allow,for,general,http://darksouls.wikidot.com/darkwraith,Covenants_The_Nine_Covenants,The Nine Covenants
Kaathe,take,player,general,http://darksouls.wikidot.com/darkwraith,Covenants_The_Nine_Covenants,The Nine Covenants
he,offer,entry,general,http://darksouls.wikidot.com/darkwraith,Covenants_The_Nine_Covenants,The Nine Covenants
drop,drop,by,general,http://darksouls.wikidot.com/dragon-scales,Covenants_The_Nine_Covenants,The Nine Covenants
Drakes,have,rate,general,http://darksouls.wikidot.com/dragon-scales,Covenants_The_Nine_Covenants,The Nine Covenants
Description,protect,grave,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
They,do,it,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
Overview,focus,for,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
members,invade,at,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
area,access,from,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
she,scold,player,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
victory,count,while,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
they,incur,penalty,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
players,summon,phantom,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
invaders,engage,for,general,http://darksouls.wikidot.com/forest-hunter,Covenants_The_Nine_Covenants,The Nine Covenants
Table,have,ability,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
They,appear,for,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
Phantoms,replace,enemies,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
they,reward,amount,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
They,last,in,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
enemies,appear,in,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
Method,find,partner,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
Gravelord,summon,victim,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
This,sync,players,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
Gravelord,use,Eye,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
Phantoms,appear,in,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
timer,set,to,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
Each,pair,with,general,http://darksouls.wikidot.com/gravelord-black-phantoms,Covenants_The_Nine_Covenants,The Nine Covenants
They,serve,master,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
This,work,by,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Eye,send,sign,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
world,spawn,Phantoms,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
players,use,sign,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Join,have,Eye,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Nestle,start,after,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Interact,join,covenant,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Benefits,lure,players,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
host,have,advantage,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
they,suit,for,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Eye,level,in,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Sword,return,to,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
they,receive,Miracle,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
they,invade,via,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
they,drop,Eye,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
worlds,spawn,enemies,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
players,get,notification,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
phantoms,spawn,for,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
You,activate,Eye,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
You,fight,bosses,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Disasters,go,after,general,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Velka,has_item,Talisman,item,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
you,member_of,covenant,faction,http://darksouls.wikidot.com/gravelord-servant,Covenants_The_Nine_Covenants,The Nine Covenants
consumables,lose,upon,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
sprite,find,on,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
what,distinguish,humanity,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
Humanity,add,to,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
It,refer,to,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
This,show,in,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
points,lose,along,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
Both,retrieve,from,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
Humanity,equal,defense,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
Resist,presume,resistance,general,http://darksouls.wikidot.com/humanity,Covenants_The_Nine_Covenants,The Nine Covenants
Table,note,Shortcut,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
They,sweep,legs,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
Some,shoot,with,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
Izalith,flood,with,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
walking,decrease,durability,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
They,ignore,player,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
they,kill,with,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
tower,have,wall,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
player,encounter,Daughter,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
door,lead,to,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
chest,contain,Pyromancy,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
Return,root,to,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
floor,lead,to,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
Siegmeyer,make,appearance,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
bridge,contain,Demon,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
That,require,Humanity,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
area,unlock,as,general,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
one,has_item,armor,item,http://darksouls.wikidot.com/lost-izalith,Covenants_The_Nine_Covenants,The Nine Covenants
Reach,join,Excerpt,general,http://darksouls.wikidot.com/miracles,Covenants_The_Nine_Covenants,The Nine Covenants
They,seek,Scales,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
Members,provide,with,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
Requirements,be,requirements,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
Benefits,challenge,players,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
they,use,sign,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
winner,get,Scale,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
Scales,level,in,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
players,return,to,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
players,reward,Scale,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
host,have,option,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
-,lose,Scales,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
non,award,Scale,general,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
their,has_item,souls,item,http://darksouls.wikidot.com/path-of-the-dragon,Covenants_The_Nine_Covenants,The Nine Covenants
They,receive,blessings,general,http://darksouls.wikidot.com/princess-s-guard,Covenants_The_Nine_Covenants,The Nine Covenants
player,receive,ring,general,http://darksouls.wikidot.com/princess-s-guard,Covenants_The_Nine_Covenants,The Nine Covenants
Members,have,priority,general,http://darksouls.wikidot.com/princess-s-guard,Covenants_The_Nine_Covenants,The Nine Covenants
This,reduce,risk,general,http://darksouls.wikidot.com/princess-s-guard,Covenants_The_Nine_Covenants,The Nine Covenants
miracles,affect,team,general,http://darksouls.wikidot.com/princess-s-guard,Covenants_The_Nine_Covenants,The Nine Covenants
You,rejoin,covenant,general,http://darksouls.wikidot.com/princess-s-guard,Covenants_The_Nine_Covenants,The Nine Covenants
Princess,member_of,covenant,faction,http://darksouls.wikidot.com/princess-s-guard,Covenants_The_Nine_Covenants,The Nine Covenants
leaves,turn,body,general,http://darksouls.wikidot.com/pyromancies,Covenants_The_Nine_Covenants,The Nine Covenants
Laurentius,breathe,cloud,general,http://darksouls.wikidot.com/pyromancies,Covenants_The_Nine_Covenants,The Nine Covenants
type,pertain,to,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
type,pertain,to,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
Sin,relate,to,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
they,acquire,sin,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
This,absolve,by,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
type,refer,to,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
List,require,Absolution,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
Penalties,be,penalties,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
player,anger,NPC,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
Players,invade,in,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
This,apply,to,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
Notes,count,as,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
PvP,come,from,general,http://darksouls.wikidot.com/sin,Covenants_The_Nine_Covenants,The Nine Covenants
They,harness,power,general,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
matchmaking,facilitate,rate,general,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
Requirements,require,for,general,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
requirement,lower,by,general,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
Members,have,priority,general,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
This,reduce,risk,general,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
Spear,use,after,general,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
boss,has_item,soul,item,http://darksouls.wikidot.com/warrior-of-sunlight,Covenants_The_Nine_Covenants,The Nine Covenants
Overview,design,for,general,http://darksouls.wikidot.com/way-of-white,Covenants_The_Nine_Covenants,The Nine Covenants
Members,draw,on,general,http://darksouls.wikidot.com/way-of-white,Covenants_The_Nine_Covenants,The Nine Covenants
Members,have,priority,general,http://darksouls.wikidot.com/way-of-white,Covenants_The_Nine_Covenants,The Nine Covenants
this,mean,safety,general,http://darksouls.wikidot.com/way-of-white,Covenants_The_Nine_Covenants,The Nine Covenants
Description,spawn,in,general,http://darksouls.wikidot.com/giant-mosquito,Enemies_Giant_Mosquito,Giant Mosquito
Mosquitoes,inflict,Poison,general,http://darksouls.wikidot.com/giant-mosquito,Enemies_Giant_Mosquito,Giant Mosquito
pair,generate,mosquitoes,general,http://darksouls.wikidot.com/giant-mosquito,Enemies_Giant_Mosquito,Giant Mosquito
They,drop,souls,general,http://darksouls.wikidot.com/giant-mosquito,Enemies_Giant_Mosquito,Giant Mosquito
Description,pierce,knight,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
Stats,need,%,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
L2,leave,Parry,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
Upgrades,enchant,path,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
+4,add,damage,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
-/-/-/-,add,damage,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
Estoc,add,damage,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
Fire,add,damage,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
Estoc,+4,143/0/165/0,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
character,wield,Club,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
stat,dictate,percentage,general,http://darksouls.wikidot.com/estoc,Weapons_Thrusting_Swords,Thrusting Swords
Unsharpened,pierce,armor,general,http://darksouls.wikidot.com/mail-breaker,Weapons_Thrusting_Swords,Thrusting Swords
Treasure,need,%,general,http://darksouls.wikidot.com/mail-breaker,Weapons_Thrusting_Swords,Thrusting Swords
L2,leave,Parry,general,http://darksouls.wikidot.com/mail-breaker,Weapons_Thrusting_Swords,Thrusting Swords
Upgrades,enchant,path,general,http://darksouls.wikidot.com/mail-breaker,Weapons_Thrusting_Swords,Thrusting Swords
Lightning,add,damage,general,http://darksouls.wikidot.com/mail-breaker,Weapons_Thrusting_Swords,Thrusting Swords
-/-/-/-,add,damage,general,http://darksouls.wikidot.com/mail-breaker,Weapons_Thrusting_Swords,Thrusting Swords
Souls,add,damage,general,http://darksouls.wikidot.com/mail-breaker,Weapons_Thrusting_Swords,Thrusting Swords
attack,deliver,with,general,http://darksouls.wikidot.com/rapier,Weapons_Thrusting_Swords,Thrusting Swords
Availability,need,%,general,http://darksouls.wikidot.com/rapier,Weapons_Thrusting_Swords,Thrusting Swords
Lunging,thrust,into,general,http://darksouls.wikidot.com/rapier,Weapons_Thrusting_Swords,Thrusting Swords
L2,leave,Parry,general,http://darksouls.wikidot.com/rapier,Weapons_Thrusting_Swords,Thrusting Swords
Upgrades,enchant,path,general,http://darksouls.wikidot.com/rapier,Weapons_Thrusting_Swords,Thrusting Swords
